Customer_ID,Customer_Name,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
TT-11220,Thomas Thornton,6,9,1826.4,5,3,2,10,Champions
AF-870,Art Ferguson,6,9,1700.082,5,3,2,10,Champions
BP-1185,Ben Peterman,5,10,1430.616,5,3,2,10,Champions
AA-10480,Andrew Allen,126,20,17695.58978,1,3,5,9,Champions
ER-13855,Elpida Rittenbach,70,19,13396.0,2,3,4,9,Champions
RD-19660,Robert Dilbeck,94,21,12947.9651,2,3,4,9,Champions
SJ-20500,Shirley Jackson,176,26,12930.791,1,4,4,9,Champions
NP-18670,Nora Paige,59,19,12839.01426,2,3,4,9,Champions
JG-15115,Jack Garza,69,19,12801.82588,2,3,4,9,Champions
CC-12685,Craig Carroll,55,20,12798.5442,2,3,4,9,Champions
DL-12925,Daniel Lacy,58,21,11364.6808,2,3,4,9,Champions
CH-12070,Cathy Hwang,90,21,11122.55656,2,3,4,9,Champions
MT-18070,Michelle Tran,128,24,10920.3999,1,4,4,9,Champions
PO-19195,Phillina Ober,87,21,10872.01088,2,3,4,9,Champions
TB-21190,Thomas Brumley,50,17,10686.47152,2,3,4,9,Champions
CS-11860,Cari Schnelling,78,21,10555.92482,2,3,4,9,Champions
AS-10630,Ann Steele,36,19,9815.9395,3,3,3,9,Champions
JJ-15445,Jennifer Jackson,34,19,9696.8474,3,3,3,9,Champions
CM-11935,Carlos Meador,37,18,9689.0124,3,3,3,9,Champions
DM-13525,Don Miller,36,19,9640.38168,3,3,3,9,Champions
TS-21655,Trudy Schmidt,85,24,9525.457199999999,2,4,3,9,Champions
RW-19630,Rob Williams,78,26,9425.9243,2,4,3,9,Champions
FG-14260,Frank Gastineau,35,18,9396.5055,3,3,3,9,Champions
NG-18355,Nat Gilpin,49,21,9262.72936,3,3,3,9,Champions
NC-18415,Nathan Cano,40,19,9255.794,3,3,3,9,Champions
CV-12295,Christina VanderZanden,40,20,9042.26818,3,3,3,9,Champions
EJ-13720,Ed Jacobs,50,22,8969.44,2,4,3,9,Champions
AR-10405,Allen Rosenblatt,55,22,8956.82078,2,4,3,9,Champions
GR-14560,Georgia Rosenberg,50,24,8895.05754,2,4,3,9,Champions
AJ-10795,Anthony Johnson,63,22,8887.077,2,4,3,9,Champions
FC-14335,Fred Chung,108,23,8770.73964,2,4,3,9,Champions
RH-9555,Ritsa Hightower,27,8,8753.469,4,2,3,9,Champions
AJ-10960,Astrea Jones,49,17,8633.59348,3,3,3,9,Champions
MC-18130,Mike Caudle,52,23,8532.703,2,4,3,9,Champions
EB-13750,Edward Becker,33,20,8489.991,3,3,3,9,Champions
CM-12715,Craig Molinari,42,19,8392.5789,3,3,3,9,Champions
JF-5415,Jennifer Ferguson,38,11,8227.02,3,3,3,9,Champions
LH-17020,Lisa Hazard,42,18,8189.785800000001,3,3,3,9,Champions
RC-19825,Roy Collins,119,25,7916.6733,2,4,3,9,Champions
BD-11620,Brian DeCherney,50,25,7849.0000199999995,2,4,3,9,Champions
EH-13945,Eric Hoffmann,58,27,7832.68602,2,4,3,9,Champions
JM-16195,Justin MacKendrick,58,25,7825.5646,2,4,3,9,Champions
AS-10135,Adrian Shami,42,19,7307.2442,3,3,3,9,Champions
SM-20905,Susan MacKendrick,38,17,6918.4824,3,3,3,9,Champions
SF-20965,Sylvia Foulston,49,17,6777.6808,3,3,3,9,Champions
GM-14500,Gene McClure,107,23,6704.18562,2,4,3,9,Champions
CK-12760,Cyma Kinney,58,26,6574.8044,2,4,3,9,Champions
RD-9930,Russell D'Ascenzo,29,11,6523.392,3,3,3,9,Champions
LM-7065,Liz MacKendrick,8,4,6280.47,5,1,3,9,Champions
KT-16480,Kean Thornton,28,20,6240.6521,3,3,3,9,Champions
RW-9540,Rick Wilson,27,7,5698.434,4,2,3,9,Champions
JH-6180,Justin Hirsh,28,9,5651.8949999999995,3,3,3,9,Champions
EK-13795,Eileen Kiefer,45,17,5597.3462,3,3,3,9,Champions
AB-600,Ann Blume,8,5,5408.55,5,1,3,9,Champions
TS-21085,Thais Sissman,42,19,5395.2094,3,3,3,9,Champions
LW-17125,Liz Willingham,42,16,5369.269,3,3,3,9,Champions
JD-6150,Justin Deggeller,22,6,5329.7699999999995,4,2,3,9,Champions
KS-16300,Karen Seio,36,21,5103.36318,3,3,3,9,Champions
TG-11640,Trudy Glocke,31,9,4906.533,3,3,3,9,Champions
MB-7305,Maria Bertelson,23,8,4874.589,4,2,3,9,Champions
TA-11385,Tom Ashbrook,9,5,4819.95,5,1,3,9,Champions
PT-9090,Pete Takahito,3,5,4686.03,5,1,3,9,Champions
DV-3045,Darrin Van Huff,34,13,4640.319,3,3,3,9,Champions
JP-6135,Julie Prescott,27,8,4432.650000000001,4,2,3,9,Champions
IM-5055,Ionia McGrath,20,7,4324.95,4,2,3,9,Champions
DC-2850,Dan Campbell,35,9,4131.144,3,3,3,9,Champions
MY-8295,Muhammed Yedwab,44,10,4072.167,3,3,3,9,Champions
NM-8445,Nathan Mautz,34,9,4053.7200000000003,3,3,3,9,Champions
CK-2760,Cyma Kinney,38,12,4015.95,3,3,3,9,Champions
NG-8430,Nathan Gelder,19,8,3749.829,4,2,3,9,Champions
LL-6840,Lauren Leatherbury,36,9,3649.152,3,3,3,9,Champions
DO-3435,Denny Ordway,37,10,3515.73,3,3,3,9,Champions
PB-9150,Philip Brown,42,10,3478.443,3,3,3,9,Champions
AJ-795,Anthony Johnson,37,10,3395.58,3,3,3,9,Champions
RD-9660,Robert Dilbeck,28,9,3391.788,3,3,3,9,Champions
JB-6045,Julia Barnett,29,10,3235.656,3,3,3,9,Champions
RF-9345,Randy Ferguson,7,5,3208.026,5,1,3,9,Champions
SC-10305,Sean Christensen,17,7,3207.18,4,2,3,9,Champions
CK-2325,Christine Kargatis,1,8,3125.295,5,2,2,9,Champions
KB-6315,Karl Braun,23,11,2957.715,4,3,2,9,Champions
JS-5940,Joni Sundaresam,24,13,2927.3399999999997,4,3,2,9,Champions
JO-5145,Jack O'Briant,6,6,2904.714,5,2,2,9,Champions
JD-5895,Jonathan Doherty,3,6,2770.4339999999997,5,2,2,9,Champions
BO-1425,Bobby Odegard,2,8,2671.257,5,2,2,9,Champions
DM-2955,Dario Medina,13,9,2437.407,4,3,2,9,Champions
EB-4110,Eugene Barchas,21,10,2417.757,4,3,2,9,Champions
SS-10410,Shahid Shariari,27,10,2348.46,4,3,2,9,Champions
DR-2880,Dan Reichenbach,5,8,2291.463,5,2,2,9,Champions
LO-7170,Lori Olson,5,7,2281.185,5,2,2,9,Champions
AA-315,Alex Avila,3,7,2243.256,5,2,2,9,Champions
RM-9375,Raymond Messe,10,7,2239.446,5,2,2,9,Champions
AZ-750,Annie Zypern,27,10,2231.277,4,3,2,9,Champions
NH-8610,Nicole Hansen,6,6,2121.522,5,2,2,9,Champions
DM-3015,Darrin Martin,3,6,2105.79,5,2,2,9,Champions
DP-3000,Darren Powers,15,10,2093.61,4,3,2,9,Champions
ME-7725,Max Engle,12,11,2083.875,4,3,2,9,Champions
DB-3060,Dave Brooks,9,8,2070.258,5,2,2,9,Champions
RA-9945,Ryan Akin,21,9,2044.587,4,3,2,9,Champions
FM-4290,Frank Merwin,3,8,2002.71,5,2,2,9,Champions
MA-7995,Michelle Arnett,17,11,1928.007,4,3,2,9,Champions
BD-1320,Bill Donatelli,6,6,1885.05,5,2,2,9,Champions
LW-6990,Lindsay Williams,15,11,1869.771,4,3,2,9,Champions
ME-7320,Maria Etezadi,21,10,1720.1879999999999,4,3,2,9,Champions
AC-420,Alyssa Crouse,14,9,1689.675,4,3,2,9,Champions
MG-8205,Mitch Gastineau,2,7,1648.944,5,2,2,9,Champions
DP-3165,David Philippe,8,6,1517.952,5,2,2,9,Champions
CD-1980,Carol Darley,7,7,1380.228,5,2,2,9,Champions
CR-2730,Craig Reiter,6,11,1359.576,5,3,1,9,Champions
VD-11670,Valerie Dominguez,1,9,1230.051,5,3,1,9,Champions
ML-8265,Muhammed Lee,9,9,1170.72,5,3,1,9,Champions
KB-6600,Ken Brennan,10,11,1167.738,5,3,1,9,Champions
GH-4665,Greg Hansen,2,9,1077.069,5,3,1,9,Champions
JH-5430,Jennifer Halladay,8,9,883.476,5,3,1,9,Champions
SA-10830,Sue Ann Reed,11,10,872.676,5,3,1,9,Champions
VS-21820,Vivek Sundaresam,139,15,10275.775,1,3,4,8,Loyal Customers
AZ-10750,Annie Zypern,71,18,9639.801,2,3,3,8,Loyal Customers
HR-14830,Harold Ryan,52,21,9637.15436,2,3,3,8,Loyal Customers
PH-18790,Patricia Hirasaki,58,19,9435.5663,2,3,3,8,Loyal Customers
LM-17065,Liz MacKendrick,85,18,9249.383,2,3,3,8,Loyal Customers
TB-21355,Todd Boyes,55,20,9205.113,2,3,3,8,Loyal Customers
BD-11605,Brian Dahlen,98,19,9202.66214,2,3,3,8,Loyal Customers
BW-1065,Barry Weirich,23,5,9027.48,4,1,3,8,Loyal Customers
AH-10465,Amy Hunt,71,20,8547.83068,2,3,3,8,Loyal Customers
AG-10390,Allen Goldenen,115,19,8453.0096,2,3,3,8,Loyal Customers
BW-11065,Barry Weirich,51,18,8409.0559,2,3,3,8,Loyal Customers
BT-11440,Bobby Trafton,52,21,8263.9755,2,3,3,8,Loyal Customers
PO-9195,Phillina Ober,34,8,8227.356,3,2,3,8,Loyal Customers
PB-19105,Peter Bühler,58,16,8087.781,2,3,3,8,Loyal Customers
JD-16060,Julia Dunbar,66,19,7683.04096,2,3,3,8,Loyal Customers
BO-11350,Bill Overfelt,112,20,7476.2546999999995,2,3,3,8,Loyal Customers
SF-20065,Sandra Flanagan,59,21,7395.746,2,3,3,8,Loyal Customers
PK-18910,Paul Knutson,99,16,7282.58156,2,3,3,8,Loyal Customers
DW-3480,Dianna Wilson,56,12,7118.106000000001,2,3,3,8,Loyal Customers
SM-20005,Sally Matthias,148,22,6801.587500000001,1,4,3,8,Loyal Customers
EG-3900,Emily Grady,52,11,6549.951,2,3,3,8,Loyal Customers
RB-19645,Robert Barroso,151,22,5973.5944,1,4,3,8,Loyal Customers
KN-16705,Kristina Nunn,99,19,5884.778,2,3,3,8,Loyal Customers
RD-9585,Rob Dowd,36,7,5168.4,3,2,3,8,Loyal Customers
LC-6930,Linda Cazamias,72,9,5080.688999999999,2,3,3,8,Loyal Customers
BD-1725,Bruce Degenhardt,101,13,5078.400000000001,2,3,3,8,Loyal Customers
TT-11265,Tim Taslimi,95,9,5049.042,2,3,3,8,Loyal Customers
AS-285,Alejandro Savely,100,13,4938.4619999999995,2,3,3,8,Loyal Customers
RD-9900,Ruben Dartt,93,10,4837.2210000000005,2,3,3,8,Loyal Customers
CM-1830,Cari MacIntyre,114,13,4777.407,2,3,3,8,Loyal Customers
MH-7455,Mark Hamilton,93,10,4747.371,2,3,3,8,Loyal Customers
AB-255,Alejandro Ballentine,44,8,4679.502,3,2,3,8,Loyal Customers
BH-1710,Brosina Hoffman,94,10,4583.286,2,3,3,8,Loyal Customers
JE-6165,Justin Ellison,37,8,4555.716,3,2,3,8,Loyal Customers
EC-14050,Erin Creighton,54,19,4430.2361,2,3,3,8,Loyal Customers
MG-7680,Maureen Gastineau,75,9,4298.478,2,3,3,8,Loyal Customers
DV-3465,Dianna Vittorini,14,5,4037.82,4,1,3,8,Loyal Customers
JH-5910,Jonathan Howell,41,8,4013.994,3,2,3,8,Loyal Customers
JO-15550,Jesus Ocampo,72,19,4002.8940000000002,2,3,3,8,Loyal Customers
DK-3375,Dennis Kane,118,10,3846.78,2,3,3,8,Loyal Customers
GZ-4545,George Zrebassa,31,6,3698.388,3,2,3,8,Loyal Customers
AH-75,Adam Hart,38,8,3608.34,3,2,3,8,Loyal Customers
MM-8280,Muhammed MacIntyre,72,10,3586.695,2,3,3,8,Loyal Customers
SS-10140,Saphhira Shifley,30,7,3491.6279999999997,3,2,3,8,Loyal Customers
JF-5355,Jay Fein,97,9,3475.7639999999997,2,3,3,8,Loyal Customers
SU-10665,Stephanie Ulpright,49,6,3331.134,3,2,3,8,Loyal Customers
TC-10980,Tamara Chand,48,8,3239.064,3,2,3,8,Loyal Customers
EM-4065,Erin Mull,53,9,3213.246,2,3,3,8,Loyal Customers
MZ-7515,Mary Zewe,79,9,3193.161,2,3,3,8,Loyal Customers
KF-6285,Karen Ferguson,33,9,3100.152,3,3,2,8,Loyal Customers
AY-555,Andy Yotov,36,11,3096.42,3,3,2,8,Loyal Customers
DG-3300,Deirdre Greer,15,6,2982.312,4,2,2,8,Loyal Customers
SV-10785,Stewart Visinsky,22,7,2969.43,4,2,2,8,Loyal Customers
LC-7140,Logan Currie,17,6,2954.43,4,2,2,8,Loyal Customers
AG-525,Andy Gerbode,16,7,2870.676,4,2,2,8,Loyal Customers
BN-1470,Brad Norvell,23,7,2823.852,4,2,2,8,Loyal Customers
AG-270,Alejandro Grove,14,8,2779.806,4,2,2,8,Loyal Customers
EB-3975,Erica Bern,36,9,2713.62,3,3,2,8,Loyal Customers
NC-8340,Nat Carroll,36,9,2707.962,3,3,2,8,Loyal Customers
MK-8160,Mike Kennedy,41,10,2697.066,3,3,2,8,Loyal Customers
LW-7125,Liz Willingham,34,9,2677.341,3,3,2,8,Loyal Customers
JJ-5445,Jennifer Jackson,20,6,2490.204,4,2,2,8,Loyal Customers
JM-5250,Janet Martin,7,5,2424.201,5,1,2,8,Loyal Customers
BM-1785,Bryan Mills,49,9,2244.342,3,3,2,8,Loyal Customers
AS-630,Ann Steele,34,11,2000.01,3,3,2,8,Loyal Customers
CS-2250,Chris Selesnick,3,4,1917.624,5,1,2,8,Loyal Customers
NR-8550,Nick Radford,15,8,1898.481,4,2,2,8,Loyal Customers
BE-1410,Bobby Elias,22,7,1859.859,4,2,2,8,Loyal Customers
BM-1140,Becky Martin,14,6,1857.69,4,2,2,8,Loyal Customers
GW-4605,Giulietta Weimer,15,8,1830.789,4,2,2,8,Loyal Customers
PB-9105,Peter Bühler,1,4,1808.208,5,1,2,8,Loyal Customers
AB-60,Adam Bellavance,36,9,1770.2279999999998,3,3,2,8,Loyal Customers
BP-1095,Bart Pistole,12,6,1759.668,4,2,2,8,Loyal Customers
JL-5235,Janet Lee,2,4,1751.712,5,1,2,8,Loyal Customers
BF-975,Barbara Fisher,23,8,1730.232,4,2,2,8,Loyal Customers
BM-1575,Brendan Murry,41,9,1703.982,3,3,2,8,Loyal Customers
MB-8085,Mick Brown,12,8,1703.508,4,2,2,8,Loyal Customers
JR-5700,Jocasta Rupert,14,6,1673.163,4,2,2,8,Loyal Customers
MS-7980,Michael Stewart,7,5,1654.644,5,1,2,8,Loyal Customers
CS-1845,Cari Sayre,25,8,1593.3120000000001,4,2,2,8,Loyal Customers
JG-5160,James Galang,17,8,1588.116,4,2,2,8,Loyal Customers
KL-6645,Ken Lonsdale,1,5,1576.296,5,1,2,8,Loyal Customers
KH-6510,Keith Herrera,16,7,1544.34,4,2,2,8,Loyal Customers
SN-10560,Skye Norling,14,6,1480.104,4,2,2,8,Loyal Customers
HG-5025,Hunter Glantz,24,7,1476.612,4,2,2,8,Loyal Customers
PF-9225,Phillip Flathmann,15,7,1474.272,4,2,2,8,Loyal Customers
AB-165,Alan Barnes,17,6,1399.776,4,2,2,8,Loyal Customers
DP-3390,Dennis Pardue,13,6,1376.1299999999999,4,2,2,8,Loyal Customers
YS-11880,Yana Sorensen,5,6,1328.832,5,2,1,8,Loyal Customers
FW-4395,Fred Wasserman,1,8,1220.811,5,2,1,8,Loyal Customers
GT-4635,Grant Thornton,10,7,1145.01,5,2,1,8,Loyal Customers
MH-8025,Michelle Huthwaite,15,9,1095.426,4,3,1,8,Loyal Customers
MW-8235,Mitch Willingham,1,6,1070.772,5,2,1,8,Loyal Customers
JA-5970,Joseph Airdo,1,7,1057.227,5,2,1,8,Loyal Customers
FM-4380,Fred McMath,2,6,843.54,5,2,1,8,Loyal Customers
GM-4440,Gary McGarr,2,8,735.216,5,2,1,8,Loyal Customers
AG-330,Alex Grayson,3,7,532.545,5,2,1,8,Loyal Customers
AS-225,Alan Schoenberger,3,7,469.515,5,2,1,8,Loyal Customers
DB-12970,Darren Budd,218,11,9166.2092,1,3,3,7,Loyal Customers
LT-7110,Liz Thompson,56,6,8234.994,2,2,3,7,Loyal Customers
SH-9975,Sally Hughsby,65,8,8058.147,2,2,3,7,Loyal Customers
JW-5220,Jane Waco,101,6,7184.724,2,2,3,7,Loyal Customers
NW-8400,Natalie Webber,118,7,7046.736,2,2,3,7,Loyal Customers
DP-3105,Dave Poirier,65,6,6970.715999999999,2,2,3,7,Loyal Customers
FM-14380,Fred McMath,146,21,6598.3976999999995,1,3,3,7,Loyal Customers
SM-10005,Sally Matthias,105,8,6262.38,2,2,3,7,Loyal Customers
RA-9285,Ralph Arnett,255,14,6226.686,1,3,3,7,Loyal Customers
BP-1230,Benjamin Patterson,84,8,6134.988,2,2,3,7,Loyal Customers
RB-9705,Roger Barcio,150,12,6018.072,1,3,3,7,Loyal Customers
TS-11430,Tom Stivers,119,7,5812.08,2,2,3,7,Loyal Customers
JL-5130,Jack Lebron,198,12,5765.400000000001,1,3,3,7,Loyal Customers
BD-1635,Brian Derr,325,9,5689.263,1,3,3,7,Loyal Customers
CP-2085,Cathy Prescott,143,10,5585.7,1,3,3,7,Loyal Customers
CR-2625,Corey Roper,140,9,5079.897,1,3,3,7,Loyal Customers
NB-18580,Nicole Brennan,453,10,4875.5984,1,3,3,7,Loyal Customers
AJ-945,Ashley Jarboe,105,7,4860.924,2,2,3,7,Loyal Customers
AJ-960,Astrea Jones,295,10,4629.156,1,3,3,7,Loyal Customers
RB-9330,Randy Bradley,113,8,4538.256,2,2,3,7,Loyal Customers
SM-10320,Sean Miller,77,7,4045.638,2,2,3,7,Loyal Customers
JC-6105,Julie Creighton,103,6,3914.94,2,2,3,7,Loyal Customers
TH-11235,Tiffany House,231,10,3901.3469999999998,1,3,3,7,Loyal Customers
RD-9720,Roger Demir,59,8,3833.712,2,2,3,7,Loyal Customers
ER-3855,Elpida Rittenbach,54,7,3736.296,2,2,3,7,Loyal Customers
CC-2475,Cindy Chapman,56,7,3709.881,2,2,3,7,Loyal Customers
JM-5655,Jim Mitchum,123,8,3602.67,2,2,3,7,Loyal Customers
EH-4185,Evan Henry,122,8,3577.77,2,2,3,7,Loyal Customers
JD-6060,Julia Dunbar,141,9,3541.44,1,3,3,7,Loyal Customers
JL-5835,John Lee,55,7,3388.275,2,2,3,7,Loyal Customers
CA-2265,Christina Anderson,106,7,3364.638,2,2,3,7,Loyal Customers
MH-7440,Mark Haberlin,97,8,3357.7799999999997,2,2,3,7,Loyal Customers
HD-4785,Harold Dahlen,107,7,3325.6079999999997,2,2,3,7,Loyal Customers
JP-5460,Jennifer Patt,189,10,3294.018,1,3,3,7,Loyal Customers
RD-9810,Ross DeVincentis,54,7,3214.788,2,2,3,7,Loyal Customers
TB-11400,Tom Boeckenhauer,112,9,3103.323,2,3,2,7,Loyal Customers
BD-1620,Brian DeCherney,118,11,2919.597,2,3,2,7,Loyal Customers
Dl-3600,Dorris liebe,112,10,2809.056,2,3,2,7,Loyal Customers
BT-1485,Brad Thomas,98,9,2803.974,2,3,2,7,Loyal Customers
ND-8370,Natalie DeCherney,34,6,2790.234,3,2,2,7,Loyal Customers
PB-8805,Patrick Bzostek,121,9,2787.672,2,3,2,7,Loyal Customers
CL-2565,Clay Ludtke,43,6,2775.636,3,2,2,7,Loyal Customers
DE-3255,Deanra Eno,49,8,2714.49,3,2,2,7,Loyal Customers
LR-7035,Lisa Ryan,107,9,2677.98,2,3,2,7,Loyal Customers
JD-6015,Joy Daniels,43,8,2652.7799999999997,3,2,2,7,Loyal Customers
AR-510,Andrew Roberts,105,10,2638.638,2,3,2,7,Loyal Customers
EJ-4155,Eva Jacobs,23,5,2631.99,4,1,2,7,Loyal Customers
VM-21835,Vivian Mathis,112,20,2621.817,2,3,2,7,Loyal Customers
BN-1515,Bradley Nguyen,28,8,2606.8019999999997,3,2,2,7,Loyal Customers
KW-6570,Kelly Williams,49,6,2577.7200000000003,3,2,2,7,Loyal Customers
EH-3945,Eric Hoffmann,112,9,2518.74,2,3,2,7,Loyal Customers
MW-8220,Mitch Webber,45,8,2476.497,3,2,2,7,Loyal Customers
JH-5820,John Huston,43,7,2359.011,3,2,2,7,Loyal Customers
SK-9990,Sally Knutson,31,7,2358.858,3,2,2,7,Loyal Customers
SW-10755,Steven Ward,44,7,2346.906,3,2,2,7,Loyal Customers
SC-10050,Sample Company A,43,7,2311.8540000000003,3,2,2,7,Loyal Customers
CS-2400,Christopher Schild,12,5,2293.17,4,1,2,7,Loyal Customers
DR-2940,Daniel Raglin,40,8,2288.4,3,2,2,7,Loyal Customers
AH-585,Angele Hood,76,9,2232.222,2,3,2,7,Loyal Customers
DA-3450,Dianna Arnett,15,4,2212.05,4,1,2,7,Loyal Customers
MN-7935,Michael Nguyen,31,6,2175.33,3,2,2,7,Loyal Customers
FO-4305,Frank Olsen,52,10,2158.446,2,3,2,7,Loyal Customers
AB-105,Adrian Barton,44,7,2156.4,3,2,2,7,Loyal Customers
SR-10740,Steven Roelle,22,4,2154.12,4,1,2,7,Loyal Customers
BT-1440,Bobby Trafton,94,10,2132.565,2,3,2,7,Loyal Customers
AR-570,Anemone Ratner,71,9,2044.278,2,3,2,7,Loyal Customers
AR-825,Anthony Rawles,34,7,2028.9119999999998,3,2,2,7,Loyal Customers
NF-8475,Neil Französisch,44,7,2019.006,3,2,2,7,Loyal Customers
PF-9165,Philip Fox,35,7,2007.642,3,2,2,7,Loyal Customers
AA-645,Anna Andreadi,52,11,1968.324,2,3,2,7,Loyal Customers
MM-8055,Michelle Moray,34,8,1924.911,3,2,2,7,Loyal Customers
CM-2115,Chad McGuire,21,3,1907.3700000000001,4,1,2,7,Loyal Customers
SW-10245,Scot Wooten,23,4,1901.91,4,1,2,7,Loyal Customers
ES-4020,Erica Smith,29,7,1892.778,3,2,2,7,Loyal Customers
PF-9120,Peter Fuller,84,10,1882.95,2,3,2,7,Loyal Customers
NP-8700,Nora Preis,38,6,1880.622,3,2,2,7,Loyal Customers
PG-8820,Patrick Gardner,31,6,1846.56,3,2,2,7,Loyal Customers
CB-2025,Cassandra Brandow,23,5,1840.8899999999999,4,1,2,7,Loyal Customers
DN-3690,Duane Noonan,13,5,1815.954,4,1,2,7,Loyal Customers
EB-3840,Ellis Ballard,44,6,1797.738,3,2,2,7,Loyal Customers
NS-8640,Noel Staavos,48,8,1771.437,3,2,2,7,Loyal Customers
DL-3315,Delfina Latchford,48,6,1746.87,3,2,2,7,Loyal Customers
RM-9675,Robert Marley,37,8,1715.094,3,2,2,7,Loyal Customers
JC-5775,John Castell,14,5,1712.487,4,1,2,7,Loyal Customers
AG-900,Arthur Gainer,24,4,1699.47,4,1,2,7,Loyal Customers
JO-5280,Jas O'Carroll,20,4,1694.8500000000001,4,1,2,7,Loyal Customers
ML-8040,Michelle Lonsdale,45,7,1690.896,3,2,2,7,Loyal Customers
TT-11460,Tonja Turnell,43,8,1649.784,3,2,2,7,Loyal Customers
SB-10170,Sarah Bern,27,5,1647.24,4,1,2,7,Loyal Customers
DS-3030,Darrin Sayre,49,6,1636.512,3,2,2,7,Loyal Customers
CS-1860,Cari Schnelling,51,9,1618.674,2,3,2,7,Loyal Customers
DK-3150,David Kendrick,58,14,1577.874,2,3,2,7,Loyal Customers
AH-120,Adrian Hane,22,4,1478.0819999999999,4,1,2,7,Loyal Customers
PM-8940,Paul MacIntyre,56,9,1448.856,2,3,2,7,Loyal Customers
CJ-1875,Carl Jackson,33,6,1431.432,3,2,2,7,Loyal Customers
CM-2655,Corinna Mitchell,51,12,1389.834,2,3,2,7,Loyal Customers
LT-6765,Larry Tron,9,4,1365.33,5,1,1,7,Loyal Customers
NP-8325,Naresj Patel,16,8,1336.686,4,2,1,7,Loyal Customers
BT-1305,Beth Thompson,32,10,1305.96,3,3,1,7,Loyal Customers
AT-435,Alyssa Tate,29,12,1287.993,3,3,1,7,Loyal Customers
VM-11835,Vivian Mathis,9,3,1270.4099999999999,5,1,1,7,Loyal Customers
VW-11775,Victoria Wilson,8,5,1253.166,5,1,1,7,Loyal Customers
PO-9180,Philisse Overcash,30,9,1231.068,3,3,1,7,Loyal Customers
LC-6870,Lena Cacioppo,24,8,1220.451,4,2,1,7,Loyal Customers
CD-2280,Christina DeMoss,13,7,1205.04,4,2,1,7,Loyal Customers
JM-6195,Justin MacKendrick,13,8,1200.492,4,2,1,7,Loyal Customers
VS-11820,Vivek Sundaresam,23,7,1136.214,4,2,1,7,Loyal Customers
ML-7755,Max Ludwig,27,7,1108.5,4,2,1,7,Loyal Customers
RS-9870,Roy Skaria,21,8,1031.436,4,2,1,7,Loyal Customers
JB-5925,Joni Blumstein,23,8,1012.092,4,2,1,7,Loyal Customers
LP-7095,Liz Preis,1,4,1011.36,5,1,1,7,Loyal Customers
AG-495,Andrew Gjertsen,49,11,1003.9920000000001,3,3,1,7,Loyal Customers
DB-3555,Dorothy Badders,6,3,971.1120000000001,5,1,1,7,Loyal Customers
LW-6825,Laurel Workman,33,11,881.754,3,3,1,7,Loyal Customers
VM-11685,Valerie Mitchum,14,6,858.978,4,2,1,7,Loyal Customers
VB-11745,Victoria Brennan,5,4,783.63,5,1,1,7,Loyal Customers
AD-180,Alan Dominguez,6,3,681.288,5,1,1,7,Loyal Customers
BO-1350,Bill Overfelt,22,6,616.236,4,2,1,7,Loyal Customers
Dp-3240,Dean percer,26,7,609.3,4,2,1,7,Loyal Customers
AO-810,Anthony O'Donnell,8,5,485.007,5,1,1,7,Loyal Customers
TB-11355,Todd Boyes,15,8,438.162,4,2,1,7,Loyal Customers
DJ-3420,Denny Joy,2,4,419.64,5,1,1,7,Loyal Customers
TW-11025,Tamara Willingham,20,8,323.109,4,2,1,7,Loyal Customers
CB-2535,Claudia Bergmann,8,2,147.12,5,1,1,7,Loyal Customers
MD-7860,Michael Dominguez,104,5,6853.512,2,1,3,6,Potential Loyalists
MT-8070,Michelle Tran,324,7,6851.922,1,2,3,6,Potential Loyalists
PJ-9015,Pauline Johnson,197,8,6612.66,1,2,3,6,Potential Loyalists
PV-8985,Paul Van Hugh,145,6,6390.636,1,2,3,6,Potential Loyalists
AH-30,Aaron Hawkins,469,7,6320.0160000000005,1,2,3,6,Potential Loyalists
RP-9390,Resi Pölking,271,7,5935.98,1,2,3,6,Potential Loyalists
JK-5730,Joe Kamberova,484,6,5862.87,1,2,3,6,Potential Loyalists
PB-9210,Phillip Breyer,308,7,5302.197,1,2,3,6,Potential Loyalists
BS-1665,Brian Stugart,153,7,5101.907999999999,1,2,3,6,Potential Loyalists
CV-2805,Cynthia Voltz,258,7,5088.852,1,2,3,6,Potential Loyalists
DM-3345,Denise Monton,146,6,4998.42,1,2,3,6,Potential Loyalists
NP-8685,Nora Pelletier,115,4,4994.849999999999,2,1,3,6,Potential Loyalists
GR-4560,Georgia Rosenberg,154,6,4955.5289999999995,1,2,3,6,Potential Loyalists
KN-6705,Kristina Nunn,124,5,4830.858,2,1,3,6,Potential Loyalists
GP-4740,Guy Phonely,152,8,4610.103,1,2,3,6,Potential Loyalists
HR-4770,Hallie Redmond,188,8,4550.322,1,2,3,6,Potential Loyalists
CH-2070,Cathy Hwang,307,8,4545.6179999999995,1,2,3,6,Potential Loyalists
JK-5625,Jim Karlsson,317,8,4364.763,1,2,3,6,Potential Loyalists
GM-4500,Gene McClure,105,5,4298.37,2,1,3,6,Potential Loyalists
AS-135,Adrian Shami,93,5,3978.81,2,1,3,6,Potential Loyalists
SF-10065,Sandra Flanagan,230,8,3861.429,1,2,3,6,Potential Loyalists
GZ-4470,Gary Zandusky,148,8,3835.626,1,2,3,6,Potential Loyalists
