Product_ID,Product_Name,Order_ID,Order_Date,Customer_ID,Customer_Name,Sales,Profit,Quantity,Discount,Product_Cost
OFF-BI-10004099,GBC VeloBinder Strips,CA-2013-137652,2013-08-29,EB-13750,Edward Becker,18.43,-12.29,8,70.0,30.72
OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",CA-2013-145303,2013-08-29,TP-21415,Tom Prescott,13.14,-21.68,9,80.0,34.82
OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,CA-2013-145303,2013-08-29,TP-21415,Tom Prescott,10.02,-16.54,4,80.0,26.56
FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",CA-2013-145303,2013-08-29,TP-21415,Tom Prescott,156.37,-52.89,2,32.0,209.26
OFF-AR-10000110,"Binney & Smith Sketch Pad, Blue",ES-2013-3228066,2013-08-29,FM-14380,Fred McMath,138.96,36.09,3,0.0,102.87
FUR-FU-10002919,"Rubbermaid Frame, Erganomic",ES-2013-3228066,2013-08-29,FM-14380,Fred McMath,434.04,160.56,4,0.0,273.48
OFF-AR-10000409,"Sanford Canvas, Easy-Erase",ES-2013-3228066,2013-08-29,FM-14380,Fred McMath,203.16,26.4,4,0.0,176.76
OFF-ST-10001255,"Fellowes Trays, Single Width",ES-2013-4569090,2013-08-29,GA-14725,Guy Armstrong,275.62,45.94,8,40.0,229.68
OFF-FA-10001680,"OIC Push Pins, Metal",ES-2013-4569090,2013-08-29,GA-14725,Guy Armstrong,15.03,6.0,1,0.0,9.03
TEC-MA-10002844,"Okidata Receipt Printer, White",ES-2013-4569090,2013-08-29,GA-14725,Guy Armstrong,145.58,-82.54,2,40.0,228.12
OFF-LA-10003591,"Smead Removable Labels, Laser Printer Compatible",ES-2013-4569090,2013-08-29,GA-14725,Guy Armstrong,20.64,6.36,2,0.0,14.28
OFF-AR-10000316,"Stanley Pens, Blue",ES-2013-4569090,2013-08-29,GA-14725,Guy Armstrong,30.15,14.76,3,0.0,15.39
OFF-BI-10003320,"Cardinal Hole Reinforcements, Recycled",ES-2013-5682943,2013-08-29,MC-17575,Matt Collins,11.4,4.74,2,0.0,6.66
OFF-GLO-10000016,"GlobeWeis Interoffice Envelope, Recycled",GH-2013-7020,2013-08-29,DP-3165,David Philippe,93.24,27.0,2,0.0,66.24
FUR-TA-10003954,"Barricks Conference Table, with Bottom Storage",ID-2013-12624,2013-08-29,JJ-15760,Joel Jenkins,1269.91,-36.29,2,30.0,1306.2
OFF-PA-10003744,"Green Bar Parchment Paper, Multicolor",ID-2013-12624,2013-08-29,JJ-15760,Joel Jenkins,54.27,17.28,3,0.0,36.99
TEC-AC-10002482,"Logitech Mouse, Erganomic",ID-2013-12624,2013-08-29,JJ-15760,Joel Jenkins,81.27,0.81,3,0.0,80.46
TEC-CO-10000129,"Brother Fax and Copier, Color",ID-2013-32686,2013-08-29,MP-18175,Mike Pelletier,125.4,-25.11,1,35.0,150.51
TEC-AC-10002719,"Enermax Router, Programmable",ID-2013-45895,2013-08-29,BN-11470,Brad Norvell,413.13,-140.37,3,47.0,553.5
OFF-EN-10002061,"Cameo Mailers, Set of 50",ID-2013-82932,2013-08-29,LW-16825,Laurel Workman,320.54,-5.38,14,40.0,325.92
OFF-SU-10004048,"Kleencut Shears, High Speed",ID-2013-82932,2013-08-29,LW-16825,Laurel Workman,56.12,-27.16,2,40.0,83.28
OFF-SU-10003665,"Kleencut Trimmer, Serrated",IN-2013-19400,2013-08-29,DP-13390,Dennis Pardue,114.39,14.85,3,0.0,99.54
OFF-BI-10004534,"Wilson Jones Binding Machine, Recycled",IN-2013-19400,2013-08-29,DP-13390,Dennis Pardue,147.96,47.34,3,0.0,100.62
OFF-BI-10003475,"Wilson Jones Index Tab, Recycled",IN-2013-19400,2013-08-29,DP-13390,Dennis Pardue,20.43,9.36,3,0.0,11.07
FUR-CH-10001664,"Novimex Swivel Stool, Black",IN-2013-46812,2013-08-29,SZ-20035,Sam Zeldin,583.31,77.75,4,10.0,505.56
FUR-CH-10004065,"SAFCO Bag Chairs, Adjustable",IN-2013-46812,2013-08-29,SZ-20035,Sam Zeldin,186.95,12.35,4,10.0,174.6
OFF-FA-10001702,"Advantus Push Pins, 12 Pack",IN-2013-64977,2013-08-29,SC-20695,Steve Chapman,97.02,48.51,7,0.0,48.51
OFF-BI-10003025,"Cardinal Binding Machine, Durable",IN-2013-64977,2013-08-29,SC-20695,Steve Chapman,153.81,27.63,3,0.0,126.18
OFF-PA-10000357,"Eaton Memo Slips, Recycled",IN-2013-64977,2013-08-29,SC-20695,Steve Chapman,27.3,13.62,2,0.0,13.68
OFF-PA-10003390,"Enermax Computer Printout Paper, Recycled",IN-2013-64977,2013-08-29,SC-20695,Steve Chapman,56.76,3.36,2,0.0,53.4
FUR-CH-10004580,"Office Star Bag Chairs, Adjustable",IN-2013-64977,2013-08-29,SC-20695,Steve Chapman,173.79,53.82,3,0.0,119.97
OFF-CAM-10000497,"Cameo Manila Envelope, Set of 50",IR-2013-4740,2013-08-29,BN-1515,Bradley Nguyen,324.0,29.16,12,0.0,294.84
OFF-BIC-10002440,"BIC Sketch Pad, Blue",IR-2013-9110,2013-08-29,JE-6165,Justin Ellison,48.66,8.73,1,0.0,39.93
OFF-CAR-10004661,"Cardinal Binding Machine, Recycled",IR-2013-9110,2013-08-29,JE-6165,Justin Ellison,100.26,21.0,2,0.0,79.26
OFF-FA-10001097,"Accos Paper Clips, Assorted Sizes",IT-2013-4744269,2013-08-29,AB-10105,Adrian Barton,34.47,0.27,3,0.0,34.2
OFF-ST-10000922,"Eldon File Cart, Blue",IT-2013-4744269,2013-08-29,AB-10105,Adrian Barton,152.35,-96.53,2,40.0,248.88
OFF-ADV-10004875,"Advantus Staples, Bulk Pack",MO-2013-6710,2013-08-29,LL-6840,Lauren Leatherbury,10.86,4.32,1,0.0,6.54
OFF-ELI-10001351,"Elite Trimmer, Easy Grip",MO-2013-6710,2013-08-29,LL-6840,Lauren Leatherbury,86.58,40.68,2,0.0,45.9
OFF-HAM-10003628,"Hamilton Beach Coffee Grinder, Red",MO-2013-6710,2013-08-29,LL-6840,Lauren Leatherbury,42.66,5.1,1,0.0,37.56
OFF-WIL-10003308,"Wilson Jones Binder Covers, Recycled",MO-2013-6710,2013-08-29,LL-6840,Lauren Leatherbury,23.1,5.52,2,0.0,17.58
TEC-CO-10000266,"Canon Copy Machine, Color",MX-2013-102477,2013-08-29,NR-18550,Nick Radford,315.24,14.7,3,40.2,300.54
OFF-SU-10000153,"Acme Shears, High Speed",MX-2013-111010,2013-08-29,AG-10900,Arthur Gainer,366.08,21.78,11,0.0,344.3
TEC-AC-10003556,"Belkin Keyboard, Bluetooth",MX-2013-111010,2013-08-29,AG-10900,Arthur Gainer,279.6,16.7,5,0.0,262.9
OFF-PA-10004998,"Green Bar Parchment Paper, Multicolor",MX-2013-111010,2013-08-29,AG-10900,Arthur Gainer,36.18,11.52,3,0.0,24.66
TEC-CO-10001580,"HP Ink, Digital",MX-2013-111010,2013-08-29,AG-10900,Arthur Gainer,170.78,57.82,2,0.2,112.96
FUR-TA-10000750,"Hon Round Table, Fully Assembled",MX-2013-111010,2013-08-29,AG-10900,Arthur Gainer,551.87,68.95,2,20.0,482.92
OFF-AR-10003369,"Stanley Canvas, Blue",MX-2013-111010,2013-08-29,AG-10900,Arthur Gainer,65.96,31.64,2,0.0,34.32
FUR-BO-10003688,"Bush Stackable Bookrack, Pine",MX-2013-119704,2013-08-29,DE-13255,Deanra Eno,50.41,1.67,1,40.0,48.74
OFF-EN-10000084,"Jiffy Manila Envelope, with clear poly window",MX-2013-119704,2013-08-29,DE-13255,Deanra Eno,23.64,3.92,2,40.0,19.72
OFF-EN-10004793,"Ames Interoffice Envelope, Security-Tint",MX-2013-145107,2013-08-29,MC-17635,Matthew Clasen,95.04,36.06,3,0.0,58.98
OFF-AR-10004454,"BIC Pens, Easy-Erase",MX-2013-145107,2013-08-29,MC-17635,Matthew Clasen,9.7,0.28,1,0.0,9.42
TEC-AC-10001197,"Logitech Memory Card, Erganomic",MX-2013-145107,2013-08-29,MC-17635,Matthew Clasen,134.92,49.92,2,0.0,85.0
OFF-FA-10000475,"OIC Paper Clips, Metal",MX-2013-145107,2013-08-29,MC-17635,Matthew Clasen,29.1,6.06,3,0.0,23.04
OFF-EAT-10004696,"Eaton Note Cards, 8.5 x 11",SA-2013-2540,2013-08-29,DM-3345,Denise Monton,26.49,4.74,1,0.0,21.75
OFF-STO-10000923,"Stockwell Staples, Bulk Pack",SA-2013-3590,2013-08-29,DH-3075,Dave Hallsten,86.4,12.96,8,0.0,73.44
OFF-AVE-10004404,"Avery Shipping Labels, Alphabetical",SO-2013-270,2013-08-29,LC-6885,Lena Creighton,11.67,3.6,1,0.0,8.07
FUR-CH-10001944,"Harbour Creations Rocking Chair, Red",US-2013-134803,2013-08-29,SM-20950,Suzanne McNair,176.51,-97.09,3,40.0,273.6
FUR-CH-10000528,"Novimex Steel Folding Chair, Adjustable",US-2013-134803,2013-08-29,SM-20950,Suzanne McNair,169.44,-110.16,5,40.0,279.6
TEC-PH-10002890,AT&T 17929 Lendline Telephone,US-2013-144211,2013-08-29,CS-12130,Chad Sievert,108.58,8.14,3,20.0,100.43
OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",US-2013-144211,2013-08-29,CS-12130,Chad Sievert,15.48,5.61,3,20.0,9.87
OFF-EN-10004547,"Ames Business Envelopes, Security-Tint",US-2013-158778,2013-08-29,GM-14440,Gary McGarr,23.42,-5.02,3,20.0,28.44
OFF-AVE-10004827,"Avery Binder Covers, Recycled",AG-2013-8490,2013-08-30,SK-9990,Sally Knutson,22.86,8.22,2,0.0,14.64
OFF-BOS-10001386,"Boston Sketch Pad, Water Color",AG-2013-8490,2013-08-30,SK-9990,Sally Knutson,51.78,1.53,1,0.0,50.25
OFF-FEL-10002837,"Fellowes Folders, Single Width",AG-2013-8490,2013-08-30,SK-9990,Sally Knutson,105.72,43.32,4,0.0,62.4
OFF-JIF-10002836,"Jiffy Interoffice Envelope, Set of 50",AG-2013-8490,2013-08-30,SK-9990,Sally Knutson,185.76,18.48,4,0.0,167.28
OFF-TEN-10004194,"Tenex File Cart, Single Width",AG-2013-8490,2013-08-30,SK-9990,Sally Knutson,538.44,252.96,4,0.0,285.48
TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,CA-2013-128727,2013-08-30,MO-17800,Meg O'Connel,22.0,5.5,4,0.0,16.5
OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,CA-2013-158568,2013-08-30,RB-19465,Rick Bensley,1.79,-3.04,3,80.0,4.83
OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,CA-2013-158568,2013-08-30,RB-19465,Rick Bensley,64.62,22.62,7,20.0,42.01
TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,CA-2013-158568,2013-08-30,RB-19465,Rick Bensley,95.98,-10.8,3,20.0,106.77
FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",CA-2013-159912,2013-08-30,GB-14530,George Bell,241.92,-56.45,4,40.0,298.37
OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,CA-2013-159912,2013-08-30,GB-14530,George Bell,3.49,-2.79,2,70.0,6.27
FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,CA-2013-159912,2013-08-30,GB-14530,George Bell,163.88,-81.94,4,50.0,245.82
OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,CA-2013-159912,2013-08-30,GB-14530,George Bell,10.58,-2.38,7,20.0,12.97
OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,CA-2013-161207,2013-08-30,AB-10060,Adam Bellavance,27.93,8.1,3,0.0,19.83
OFF-SAN-10004339,"Sanford Highlighters, Water Color",EG-2013-7320,2013-08-30,AR-825,Anthony Rawles,37.86,13.62,2,0.0,24.24
OFF-AR-10000110,"Binney & Smith Sketch Pad, Blue",ES-2013-1500187,2013-08-30,MP-18175,Mike Pelletier,92.64,24.06,2,0.0,68.58
OFF-ST-10000127,"Fellowes Shelving, Wire Frame",ES-2013-1500187,2013-08-30,MP-18175,Mike Pelletier,34.15,0.55,1,40.0,33.6
OFF-PA-10004034,"Green Bar Parchment Paper, 8.5 x 11",ES-2013-1777286,2013-08-30,MS-17365,Maribeth Schnelling,41.64,17.04,2,0.0,24.6
FUR-CH-10004676,"Office Star Rocking Chair, Black",ES-2013-1777286,2013-08-30,MS-17365,Maribeth Schnelling,373.9,41.53,3,10.0,332.37
OFF-BI-10001544,"Wilson Jones Hole Reinforcements, Clear",ES-2013-1777286,2013-08-30,MS-17365,Maribeth Schnelling,7.98,0.84,2,0.0,7.14
OFF-BI-10003774,"Cardinal 3-Hole Punch, Durable",ES-2013-2624531,2013-08-30,BD-11500,Bradley Drucker,121.2,55.68,4,0.0,65.52
OFF-FA-10000256,"Advantus Clamps, Bulk Pack",ES-2013-3759039,2013-08-30,LC-16930,Linda Cazamias,77.16,30.84,4,0.0,46.32
OFF-AR-10000659,"BIC Pencil Sharpener, Fluorescent",ES-2013-3759039,2013-08-30,LC-16930,Linda Cazamias,90.81,30.87,3,0.0,59.94
OFF-AR-10002116,"BIC Pens, Fluorescent",ES-2013-3759039,2013-08-30,LC-16930,Linda Cazamias,62.16,20.4,4,0.0,41.76
OFF-AR-10002382,"Binney & Smith Pencil Sharpener, Water Color",ES-2013-3759039,2013-08-30,LC-16930,Linda Cazamias,134.7,61.95,5,0.0,72.75
OFF-PA-10002616,"Green Bar Parchment Paper, Multicolor",ES-2013-3759039,2013-08-30,LC-16930,Linda Cazamias,54.27,17.28,3,0.0,36.99
OFF-LA-10004007,"Harbour Creations Color Coded Labels, Adjustable",ES-2013-3759039,2013-08-30,LC-16930,Linda Cazamias,32.4,4.5,3,0.0,27.9
TEC-MA-10003198,"Konica Phone, White",ES-2013-3759039,2013-08-30,LC-16930,Linda Cazamias,253.8,88.83,3,0.0,164.97
OFF-AR-10002156,"Stanley Highlighters, Blue",ES-2013-3759039,2013-08-30,LC-16930,Linda Cazamias,88.2,17.64,6,0.0,70.56
OFF-FA-10003626,"Advantus Rubber Bands, Assorted Sizes",ID-2013-40883,2013-08-30,JK-15370,Jay Kimmel,63.18,22.38,5,10.0,40.8
OFF-AR-10000097,"BIC Sketch Pad, Blue",ID-2013-40883,2013-08-30,JK-15370,Jay Kimmel,131.38,-10.28,3,10.0,141.66
OFF-EN-10000224,"Cameo Clasp Envelope, Recycled",IN-2013-14899,2013-08-30,LS-17230,Lycoris Saunders,22.44,2.46,3,10.0,19.98
TEC-CO-10000666,"Hewlett Copy Machine, Laser",IN-2013-14899,2013-08-30,LS-17230,Lycoris Saunders,947.92,200.08,4,10.0,747.84
FUR-CH-10002224,"Hon Rocking Chair, Set of Two",IN-2013-14899,2013-08-30,LS-17230,Lycoris Saunders,239.17,-15.95,2,10.0,255.12
OFF-EN-10001789,"Kraft Peel and Seal, Set of 50",IN-2013-14899,2013-08-30,LS-17230,Lycoris Saunders,36.88,-0.86,2,10.0,37.74
FUR-CH-10000783,"Office Star Executive Leather Armchair, Adjustable",IN-2013-14899,2013-08-30,LS-17230,Lycoris Saunders,845.86,18.76,2,10.0,827.1
OFF-SU-10004077,"Acme Letter Opener, Easy Grip",IN-2013-21192,2013-08-30,LH-16900,Lena Hernandez,286.47,117.45,9,0.0,169.02
OFF-AR-10000681,"Binney & Smith Sketch Pad, Water Color",IN-2013-63633,2013-08-30,DF-13135,David Flashing,148.5,20.79,3,0.0,127.71
FUR-BO-10001471,"Sauder Classic Bookcase, Metal",IN-2013-63633,2013-08-30,DF-13135,David Flashing,435.45,209.01,1,0.0,226.44
OFF-PA-10004815,"Xerox Note Cards, Premium",IN-2013-63633,2013-08-30,DF-13135,David Flashing,79.11,23.67,3,0.0,55.44
OFF-ST-10004377,"Rogers File Cart, Single Width",IT-2013-4972763,2013-08-30,KW-16435,Katrina Willman,424.89,-99.21,5,40.0,524.1
OFF-AVE-10004148,"Avery Color Coded Labels, Laser Printer Compatible",KE-2013-2920,2013-08-30,JK-5730,Joe Kamberova,53.16,9.48,4,0.0,43.68
OFF-ST-10002714,"Tenex Shelving, Blue",MX-2013-113579,2013-08-30,NH-18610,Nicole Hansen,145.76,17.44,4,0.0,128.32
OFF-EN-10003352,"Kraft Manila Envelope, with clear poly window",MX-2013-115182,2013-08-30,AF-10885,Art Foster,60.06,28.8,3,0.0,31.26
TEC-PH-10002183,"Apple Audio Dock, with Caller ID",MX-2013-167213,2013-08-30,LR-17035,Lisa Ryan,556.3,139.0,5,0.0,417.3
TEC-CO-10003204,"HP Fax and Copier, High-Speed",MX-2013-167213,2013-08-30,LR-17035,Lisa Ryan,341.5,146.44,3,0.2,195.06
OFF-SAN-10001114,"SanDisk Cards & Envelopes, Multicolor",UP-2013-8480,2013-08-30,EH-3945,Eric Hoffmann,49.83,3.48,1,0.0,46.35
OFF-STA-10000244,"Stanley Sketch Pad, Fluorescent",UP-2013-8480,2013-08-30,EH-3945,Eric Hoffmann,45.69,7.29,1,0.0,38.4
FUR-FU-10002837,"Advantus Frame, Duo Pack",US-2013-123834,2013-08-30,HZ-14950,Henia Zydlo,177.89,-38.59,4,40.0,216.48
FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",CA-2013-165995,2013-08-31,BG-11740,Bruce Geld,47.04,15.99,4,0.0,31.05
TEC-PH-10004908,Panasonic KX TS3282W Corded phone,CA-2013-165995,2013-08-31,BG-11740,Bruce Geld,339.96,42.5,5,20.0,297.46
OFF-BI-10002570,"Acco Binder Covers, Clear",ES-2013-1081150,2013-08-31,JR-16210,Justin Ritter,25.56,10.98,2,0.0,14.58
OFF-PA-10004589,"Green Bar Computer Printout Paper, Multicolor",ES-2013-4147391,2013-08-31,AF-10885,Art Foster,31.17,7.14,1,0.0,24.03
TEC-CO-10000967,"HP Fax Machine, Laser",ES-2013-4147391,2013-08-31,AF-10885,Art Foster,599.88,239.94,2,0.0,359.94
TEC-CO-10000452,"HP Copy Machine, Laser",ID-2013-54036,2013-08-31,CL-11890,Carl Ludwig,1584.08,-102.22,7,7.0,1686.3
OFF-AR-10002797,"Sanford Highlighters, Blue",ID-2013-54036,2013-08-31,CL-11890,Carl Ludwig,57.49,2.29,5,27.0,55.2
OFF-FA-10002635,"Accos Thumb Tacks, Metal",IN-2013-37810,2013-08-31,MG-18205,Mitch Gastineau,27.6,6.3,2,0.0,21.3
OFF-PA-10004444,"SanDisk Note Cards, Premium",IN-2013-37810,2013-08-31,MG-18205,Mitch Gastineau,156.15,42.15,5,0.0,114.0
OFF-AR-10000720,"Binney & Smith Markers, Fluorescent",IN-2013-57284,2013-08-31,JH-15910,Jonathan Howell,37.01,-3.55,2,27.0,40.56
OFF-BI-10004240,"Cardinal Binding Machine, Recycled",IN-2013-57284,2013-08-31,JH-15910,Jonathan Howell,124.82,43.55,3,17.0,81.27
OFF-PA-10000951,"Enermax Note Cards, Multicolor",IN-2013-57284,2013-08-31,JH-15910,Jonathan Howell,51.9,-40.17,3,47.0,92.07
OFF-AP-10000490,"Hamilton Beach Coffee Grinder, Silver",IN-2013-57284,2013-08-31,JH-15910,Jonathan Howell,72.06,6.9,2,17.0,65.16
OFF-LA-10002674,"Novimex Legal Exhibit Labels, Adjustable",IN-2013-57284,2013-08-31,JH-15910,Jonathan Howell,35.49,-24.27,8,47.0,59.76
OFF-FA-10001800,"Accos Paper Clips, Metal",IT-2013-3376681,2013-08-31,KC-16675,Kimberly Carter,121.23,5.94,9,0.0,115.29
TEC-PH-10002565,"Apple Audio Dock, with Caller ID",IT-2013-3376681,2013-08-31,KC-16675,Kimberly Carter,1502.01,225.18,9,0.0,1276.83
OFF-LA-10004594,"Avery Color Coded Labels, Adjustable",IT-2013-3376681,2013-08-31,KC-16675,Kimberly Carter,33.57,3.96,3,0.0,29.61
OFF-AR-10000594,"Binney & Smith Highlighters, Water Color",IT-2013-3376681,2013-08-31,KC-16675,Kimberly Carter,118.62,49.68,6,0.0,68.94
FUR-CH-10000399,"Hon Swivel Stool, Set of Two",IT-2013-3376681,2013-08-31,KC-16675,Kimberly Carter,298.62,46.44,2,10.0,252.18
FUR-CH-10004676,"Office Star Rocking Chair, Black",IT-2013-3376681,2013-08-31,KC-16675,Kimberly Carter,249.26,27.68,2,10.0,221.58
TEC-MA-10004929,"Panasonic Printer, White",IT-2013-3376681,2013-08-31,KC-16675,Kimberly Carter,794.7,174.78,3,0.0,619.92
OFF-ST-10001547,"Rogers Lockers, Industrial",IT-2013-3376681,2013-08-31,KC-16675,Kimberly Carter,1527.12,474.96,8,10.0,1052.16
OFF-PA-10003868,"SanDisk Cards & Envelopes, Recycled",IT-2013-3376681,2013-08-31,KC-16675,Kimberly Carter,193.32,7.68,4,0.0,185.64
OFF-IBI-10001951,"Ibico Hole Reinforcements, Clear",NI-2013-9510,2013-08-31,KB-6315,Karl Braun,1.94,-2.02,1,70.0,3.96
OFF-ROG-10002294,"Rogers File Cart, Single Width",NI-2013-9510,2013-08-31,KB-6315,Karl Braun,42.62,-76.75,1,70.0,119.37
FUR-ELD-10000605,"Eldon Stacking Tray, Duo Pack",TU-2013-7630,2013-08-31,SB-10170,Sarah Bern,12.62,-15.16,1,60.0,27.78
FUR-NOV-10002791,"Novimex Swivel Stool, Set of Two",TU-2013-7630,2013-08-31,SB-10170,Sarah Bern,66.68,-36.7,1,60.0,103.38
TEC-PH-10003645,Aastra 57i VoIP phone,US-2013-141544,2013-08-31,PO-18850,Patrick O'Brill,290.9,-67.88,3,40.0,358.77
OFF-ST-10000675,"File Shuttle II and Handi-File, Black",US-2013-141544,2013-08-31,PO-18850,Patrick O'Brill,54.22,3.39,2,20.0,50.83
OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,US-2013-141544,2013-08-31,PO-18850,Patrick O'Brill,37.76,-27.69,6,70.0,65.46
FUR-CH-10003312,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,US-2013-141544,2013-08-31,PO-18850,Patrick O'Brill,786.74,-258.5,4,30.0,1045.25
OFF-LA-10001074,Round Specialty Laser Printer Labels,US-2013-141544,2013-08-31,PO-18850,Patrick O'Brill,100.24,33.83,10,20.0,66.41
OFF-ST-10001580,Super Decoflex Portable Personal File,CA-2013-117408,2013-09-01,TP-21130,Theone Pippenger,23.97,2.4,2,20.0,21.57
OFF-BRE-10001378,"Breville Toaster, White",IR-2013-2540,2013-09-01,LW-6825,Laurel Workman,74.85,34.41,1,0.0,40.44
OFF-GLO-10003639,"GlobeWeis Interoffice Envelope, Security-Tint",IR-2013-2540,2013-09-01,LW-6825,Laurel Workman,50.22,21.09,1,0.0,29.13
FUR-OFF-10000303,"Office Star Rocking Chair, Set of Two",IR-2013-2540,2013-09-01,LW-6825,Laurel Workman,143.16,5.7,1,0.0,137.46
OFF-STA-10004484,"Stanley Pens, Water Color",IR-2013-2540,2013-09-01,LW-6825,Laurel Workman,13.23,4.23,1,0.0,9.0
OFF-AR-10003031,"Stanley Highlighters, Easy-Erase",MX-2013-112620,2013-09-01,DB-13615,Doug Bickford,59.88,4.08,6,0.0,55.8
TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,CA-2013-116526,2013-09-02,JA-15970,Joseph Airdo,8.78,2.28,1,0.0,6.5
OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",CA-2013-116526,2013-09-02,JA-15970,Joseph Airdo,376.74,71.16,4,10.0,305.58
OFF-BI-10000320,GBC Plastic Binding Combs,CA-2013-116526,2013-09-02,JA-15970,Joseph Airdo,29.52,14.46,4,0.0,15.06
OFF-AR-10004999,Newell 315,CA-2013-116526,2013-09-02,JA-15970,Joseph Airdo,11.96,2.99,2,0.0,8.97
OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",CA-2013-116526,2013-09-02,JA-15970,Joseph Airdo,26.4,12.67,5,0.0,13.73
OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,CA-2013-116526,2013-09-02,JA-15970,Joseph Airdo,24.1,11.09,5,0.0,13.01
OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",CA-2013-120859,2013-09-02,CV-12805,Cynthia Voltz,21.88,10.94,2,0.0,10.94
OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,CA-2013-124583,2013-09-02,LB-16795,Laurel Beltran,12.78,5.75,1,0.0,7.03
OFF-BI-10002160,Acco Hanging Data Binders,CA-2013-129714,2013-09-02,AB-10060,Adam Bellavance,3.05,1.07,1,20.0,1.98
OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,CA-2013-129714,2013-09-02,AB-10060,Adam Bellavance,4355.17,1415.43,4,20.0,2939.74
TEC-AC-10000290,Sabrent 4-Port USB 2.0 Hub,CA-2013-129714,2013-09-02,AB-10060,Adam Bellavance,6.79,2.31,1,0.0,4.48
OFF-PA-10001970,Xerox 1881,CA-2013-129714,2013-09-02,AB-10060,Adam Bellavance,24.56,11.54,2,0.0,13.02
OFF-PA-10001970,Xerox 1881,CA-2013-129714,2013-09-02,AB-10060,Adam Bellavance,49.12,23.09,4,0.0,26.03
OFF-SU-10001574,Acme Value Line Scissors,CA-2013-151561,2013-09-02,PG-18820,Patrick Gardner,10.95,3.28,3,0.0,7.66
TEC-AC-10001432,Enermax Aurora Lite Keyboard,CA-2013-151561,2013-09-02,PG-18820,Patrick Gardner,468.9,206.32,6,0.0,262.58
FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",CA-2013-151561,2013-09-02,PG-18820,Patrick Gardner,191.82,61.38,3,0.0,130.44
TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,CA-2013-151561,2013-09-02,PG-18820,Patrick Gardner,72.48,30.44,2,0.0,42.04
TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,CA-2013-155481,2013-09-02,DK-13225,Dean Katz,23.99,-4.8,2,40.0,28.79
OFF-FA-10002780,Staples,CA-2013-155481,2013-09-02,DK-13225,Dean Katz,16.69,5.42,7,20.0,11.26
OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",CA-2013-155481,2013-09-02,DK-13225,Dean Katz,30.48,9.91,6,20.0,20.57
FUR-BEV-10004919,"Bevis Wood Table, with Bottom Storage",CA-2013-170,2013-09-02,CC-2220,Chris Cortes,533.61,170.73,1,0.0,362.88
OFF-CUI-10002413,"Cuisinart Coffee Grinder, Black",CG-2013-7130,2013-09-02,KS-6300,Karen Seio,38.04,17.49,1,0.0,20.55
OFF-SU-10001074,"Fiskars Letter Opener, Easy Grip",ES-2013-2204795,2013-09-02,JA-15970,Joseph Airdo,27.93,11.43,1,0.0,16.5
FUR-CH-10004095,"Novimex Steel Folding Chair, Black",ES-2013-2204795,2013-09-02,JA-15970,Joseph Airdo,215.46,16.74,3,10.0,198.72
FUR-FU-10004422,"Advantus Photo Frame, Erganomic",ES-2013-4058130,2013-09-02,NP-18670,Nora Paige,103.2,49.5,2,0.0,53.7
OFF-FA-10001574,"Accos Clamps, Bulk Pack",ES-2013-5727837,2013-09-02,CA-11965,Carol Adams,38.76,18.18,2,0.0,20.58
TEC-CO-10002872,"Canon Ink, Color",ES-2013-5901531,2013-09-02,SC-20230,Scot Coram,594.36,112.92,4,0.0,481.44
