Customer_ID,Customer_Name,Total_Sales,Total_Profit,Orders,Avg_Order_Value
RS-19870,Roy Skaria,7090.9567799999995,1222.85258,20,354.54783899999995
NW-8400,Natalie Webber,7046.736,1736.0459999999998,7,1006.6765714285714
DP-3105,Dave Poirier,6970.715999999999,1500.1860000000001,6,1161.7859999999998
CC-2370,Christopher Conant,6957.225,1620.405,9,773.0250000000001
JM-15535,Jessica Myrick,6942.403,1460.2395,20,347.12015
TD-20995,Tamara Dahlen,6924.1875,-178.31079999999994,25,276.9675
SW-20350,Sean Wendt,6923.24944,1036.44374,21,329.67854476190473
DB-13360,Dennis Bolton,6919.81436,848.44686,28,247.13622714285717
SM-20905,Susan MacKendrick,6918.4824,1280.4929,17,406.96955294117646
MD-7860,Michael Dominguez,6853.512,2176.092,5,1370.7024
MT-8070,Michelle Tran,6851.922,-2991.618,7,978.8459999999999
EB-13870,Emily Burns,6850.983700000001,187.3762,19,360.57808947368426
TS-21160,Theresa Swint,6805.942,939.3524,22,309.361
SM-20005,Sally Matthias,6801.587500000001,350.4708,22,309.16306818181823
SP-20545,Sibella Parks,6801.1987,698.1370000000001,20,340.059935
SF-20965,Sylvia Foulston,6777.6808,1238.831,17,398.68710588235297
EB-14170,Evan Bailliet,6736.4391,276.78319999999997,23,292.8886565217391
PA-19060,Pete Armstrong,6723.23276,647.89356,21,320.15394095238094
GM-14500,Gene McClure,6704.18562,531.4221200000001,23,291.48633130434786
PJ-9015,Pauline Johnson,6612.66,889.6800000000001,8,826.5825
FM-14380,Fred McMath,6598.3976999999995,1461.1015,21,314.2094142857143
CK-12760,Cyma Kinney,6574.8044,-100.50570000000009,26,252.8770923076923
EG-3900,Emily Grady,6549.951,-756.309,11,595.4500909090909
RD-9930,Russell D'Ascenzo,6523.392,546.972,11,593.0356363636364
RM-19750,Roland Murray,6475.01086,1314.87876,19,340.79004526315794
PV-8985,Paul Van Hugh,6390.636,1524.426,6,1065.106
BS-1800,Bryan Spruell,6364.854,931.344,9,707.206
SC-10680,Steve Carroll,6344.79,543.36,4,1586.1975
EN-13780,Edward Nazzal,6333.9164,478.53349999999995,20,316.69582
AH-30,Aaron Hawkins,6320.0160000000005,-150.50400000000002,7,902.8594285714287
LM-7065,Liz MacKendrick,6280.47,1474.6799999999998,4,1570.1175
SM-10005,Sally Matthias,6262.38,1177.8899999999999,8,782.7975
AC-10660,Anna Chung,6255.61908,-998.9973200000001,21,297.88662285714287
KT-16480,Kean Thornton,6240.6521,-156.15920000000003,20,312.032605
RA-9285,Ralph Arnett,6226.686,-1519.824,14,444.7632857142857
BP-1230,Benjamin Patterson,6134.988,444.288,8,766.8735
SW-20455,Shaun Weien,6038.0162,764.197,22,274.45528181818185
RB-9705,Roger Barcio,6018.072,810.462,12,501.50600000000003
DJ-3510,Don Jones,5976.6900000000005,1614.6,7,853.8128571428572
RB-19645,Robert Barroso,5973.5944,754.2793999999999,22,271.52701818181816
RP-9390,Resi Pölking,5935.98,1520.46,7,847.9971428571428
JE-15475,Jeremy Ellison,5905.076,1223.3237,22,268.41254545454547
KN-16705,Kristina Nunn,5884.778,935.5005,19,309.72515789473687
AA-10375,Allen Armold,5884.195,677.4774,23,255.8345652173913
JK-5730,Joe Kamberova,5862.87,2089.7400000000002,6,977.145
TS-11430,Tom Stivers,5812.08,1811.97,7,830.2971428571428
IG-5085,Ivan Gibson,5766.243,1253.673,12,480.52025000000003
JL-5130,Jack Lebron,5765.400000000001,72.30000000000017,12,480.45000000000005
RW-9540,Rick Wilson,5698.434,1252.404,7,814.062
BD-1635,Brian Derr,5689.263,1488.693,9,632.1403333333333
RE-9450,Richard Eichhorn,5678.7029999999995,890.223,12,473.22524999999996
JH-6180,Justin Hirsh,5651.8949999999995,1406.385,9,627.9883333333332
DB-13120,David Bremer,5602.59462,-2028.5785799999999,16,350.16216375
GT-14755,Guy Thornton,5601.70652,593.33132,23,243.55245739130433
EK-13795,Eileen Kiefer,5597.3462,593.1248,17,329.2556588235294
CP-2085,Cathy Prescott,5585.7,1130.19,10,558.5699999999999
MM-7260,Magdelene Morse,5510.358,1220.4180000000001,5,1102.0716
AY-10555,Andy Yotov,5446.61044,1850.5163400000001,16,340.4131525
AB-600,Ann Blume,5408.55,964.65,5,1081.71
BP-11050,Barry Pond,5403.78676,845.07976,21,257.323179047619
TS-21085,Thais Sissman,5395.2094,860.4408,19,283.9583894736842
LW-17125,Liz Willingham,5369.269,518.0502,16,335.5793125
JD-6150,Justin Deggeller,5329.7699999999995,1194.87,6,888.295
PB-9210,Phillip Breyer,5302.197,-909.723,7,757.4567142857143
MG-8145,Mike Gockenbach,5229.1140000000005,1790.5140000000001,3,1743.0380000000002
RD-9585,Rob Dowd,5168.4,1469.4,7,738.342857142857
IM-15055,Ionia McGrath,5154.83976,1534.0298599999999,15,343.655984
KS-16300,Karen Seio,5103.36318,1079.99218,21,243.01729428571429
BS-1665,Brian Stugart,5101.907999999999,500.718,7,728.8439999999999
CV-2805,Cynthia Voltz,5088.852,172.662,7,726.9788571428571
LC-6930,Linda Cazamias,5080.688999999999,341.079,9,564.521
CR-2625,Corey Roper,5079.897,866.547,9,564.433
BD-1725,Bruce Degenhardt,5078.400000000001,901.0200000000001,13,390.6461538461539
TT-11265,Tim Taslimi,5049.042,1269.7920000000001,9,561.0046666666667
CP-2340,Christine Phan,5044.65,1565.31,4,1261.1625
EH-4125,Eugene Hildebrand,5012.22,-445.55999999999995,13,385.55538461538464
DM-3345,Denise Monton,4998.42,-5474.610000000001,6,833.07
NP-8685,Nora Pelletier,4994.849999999999,1250.76,4,1248.7124999999999
BP-1050,Barry Pond,4981.542,1245.882,9,553.5046666666667
GR-4560,Georgia Rosenberg,4955.5289999999995,-534.711,6,825.9214999999999
AS-285,Alejandro Savely,4938.4619999999995,738.702,13,379.8816923076923
TG-11640,Trudy Glocke,4906.533,1106.253,9,545.1703333333334
NB-18580,Nicole Brennan,4875.5984,-105.25480000000003,10,487.55984
MB-7305,Maria Bertelson,4874.589,1140.939,8,609.323625
AJ-945,Ashley Jarboe,4860.924,1439.064,7,694.4177142857143
RD-9900,Ruben Dartt,4837.2210000000005,855.591,10,483.72210000000007
KN-6705,Kristina Nunn,4830.858,763.0079999999999,5,966.1716
TA-11385,Tom Ashbrook,4819.95,36.99000000000011,5,963.99
CM-1830,Cari MacIntyre,4777.407,39.987000000000016,13,367.4928461538462
SS-20875,Sung Shariari,4772.1508,147.8488,21,227.2452761904762
MH-7455,Mark Hamilton,4747.371,371.15100000000007,10,474.7371
TT-21265,Tim Taslimi,4730.638,15.044200000000014,20,236.5319
PT-9090,Pete Takahito,4686.03,393.03,5,937.2059999999999
AB-255,Alejandro Ballentine,4679.502,801.8520000000001,8,584.93775
DH-3675,Duane Huffman,4661.844,1308.144,12,388.487
DV-3045,Darrin Van Huff,4640.319,17.13899999999998,13,356.9476153846154
RH-19600,Rob Haberlin,4629.69556,329.75165999999996,21,220.46169333333333
AJ-960,Astrea Jones,4629.156,1012.6859999999999,10,462.9156
GP-4740,Guy Phonely,4610.103,872.4330000000001,8,576.262875
AB-15,Aaron Bergman,4607.13,963.7199999999999,5,921.426
GH-4425,Gary Hwang,4585.83,532.89,10,458.58299999999997
BH-1710,Brosina Hoffman,4583.286,1632.996,10,458.3286
TS-11370,Todd Sumrall,4573.584,992.814,10,457.35839999999996
JE-6165,Justin Ellison,4555.716,1088.496,8,569.4645
HR-4770,Hallie Redmond,4550.322,522.372,8,568.79025
CH-2070,Cathy Hwang,4545.6179999999995,1178.088,8,568.2022499999999
RB-9330,Randy Bradley,4538.256,413.76599999999996,8,567.282
MO-17950,Michael Oakman,4527.392,34.12660000000001,14,323.38514285714285
JP-6135,Julie Prescott,4432.650000000001,1443.03,8,554.0812500000001
EC-14050,Erin Creighton,4430.2361,424.0577,19,233.17032105263158
HM-4980,Henry MacAllister,4409.298,1628.628,5,881.8596
JK-5625,Jim Karlsson,4364.763,1170.693,8,545.595375
IM-5055,Ionia McGrath,4324.95,913.95,7,617.85
MS-7830,Melanie Seite,4322.904,294.89400000000006,8,540.363
MC-7275,Marc Crier,4301.043,650.403,5,860.2085999999999
MG-7680,Maureen Gastineau,4298.478,-151.24200000000005,9,477.6086666666667
GM-4500,Gene McClure,4298.37,1021.83,5,859.674
MO-7800,Meg O'Connel,4294.2660000000005,465.276,9,477.14066666666673
JO-5550,Jesus Ocampo,4203.78,41.45999999999999,9,467.08666666666664
CC-2220,Chris Cortes,4174.182,1190.0819999999999,12,347.8485
DC-2850,Dan Campbell,4131.144,589.0740000000001,9,459.016
MY-8295,Muhammed Yedwab,4072.167,88.97699999999998,10,407.2167
NM-8445,Nathan Mautz,4053.7200000000003,693.96,9,450.41333333333336
SM-10320,Sean Miller,4045.638,673.968,7,577.9482857142857
DV-3465,Dianna Vittorini,4037.82,1175.04,5,807.5640000000001
CC-2685,Craig Carroll,4019.4120000000003,1556.232,5,803.8824000000001
CK-2760,Cyma Kinney,4015.95,625.89,12,334.66249999999997
JH-5910,Jonathan Howell,4013.994,-930.3359999999999,8,501.74925
JO-15550,Jesus Ocampo,4002.8940000000002,541.2969,19,210.67863157894737
MV-8190,Mike Vittorini,3995.04,181.37999999999997,8,499.38
TB-11520,Tracy Blumstein,3991.5209999999997,455.451,11,362.86554545454544
AS-135,Adrian Shami,3978.81,814.1999999999999,5,795.762
JC-6105,Julie Creighton,3914.94,-2601.42,6,652.49
TH-11235,Tiffany House,3901.3469999999998,549.567,10,390.13469999999995
JS-15940,Joni Sundaresam,3874.766,-26.75659999999997,15,258.31773333333336
SF-10065,Sandra Flanagan,3861.429,792.009,8,482.678625
DK-3375,Dennis Kane,3846.78,805.71,10,384.678
GZ-4470,Gary Zandusky,3835.626,856.446,8,479.45325
RD-9720,Roger Demir,3833.712,1139.892,8,479.214
BF-1080,Bart Folk,3808.17,896.94,6,634.695
TC-11145,Theresa Coyne,3799.926,1228.806,10,379.9926
JF-5565,Jill Fjeld,3776.7000000000003,547.74,6,629.45
NG-8430,Nathan Gelder,3749.829,890.529,8,468.728625
NF-8385,Natalie Fritzler,3736.899,180.54900000000004,11,339.7180909090909
ER-3855,Elpida Rittenbach,3736.296,373.62600000000003,7,533.7565714285714
CC-2475,Cindy Chapman,3709.881,914.6909999999999,7,529.983
GZ-4545,George Zrebassa,3698.388,1460.298,6,616.398
DB-3360,Dennis Bolton,3691.53,1074.27,2,1845.765
EL-3735,Ed Ludwig,3691.392,12.942000000000082,11,335.5810909090909
RB-9465,Rick Bensley,3675.2400000000002,1296.81,3,1225.0800000000002
PA-9060,Pete Armstrong,3670.581,907.461,6,611.7635
LL-6840,Lauren Leatherbury,3649.152,630.342,9,405.46133333333336
MC-7575,Matt Collins,3619.188,783.318,8,452.3985
AH-75,Adam Hart,3608.34,915.99,8,451.0425
JM-5655,Jim Mitchum,3602.67,608.46,8,450.33375
CG-12040,Catherine Glotzbach,3596.268,149.0706,19,189.27726315789474
LA-6780,Laura Armstrong,3589.44,208.29,12,299.12
MM-8280,Muhammed MacIntyre,3586.695,289.39500000000004,10,358.6695
EH-4185,Evan Henry,3577.77,1039.62,8,447.22125
RP-9855,Roy Phan,3569.139,-289.551,6,594.8565
JD-6060,Julia Dunbar,3541.44,588.93,9,393.49333333333334
DO-3435,Denny Ordway,3515.73,930.21,10,351.573
JF-5190,Jamie Frazer,3510.1679999999997,-2385.942,8,438.77099999999996
MZ-7335,Maria Zettner,3494.226,459.906,5,698.8452
SS-10140,Saphhira Shifley,3491.6279999999997,905.388,7,498.804
PB-9150,Philip Brown,3478.443,811.6529999999999,10,347.84430000000003
JF-5355,Jay Fein,3475.7639999999997,-2891.346,9,386.19599999999997
GT-4755,Guy Thornton,3457.578,190.848,8,432.19725
BD-1770,Bryan Davis,3405.066,-869.5439999999999,5,681.0132
AJ-795,Anthony Johnson,3395.58,617.49,10,339.558
RD-9660,Robert Dilbeck,3391.788,794.1779999999999,9,376.86533333333335
JL-5835,John Lee,3388.275,816.4649999999999,7,484.0392857142857
DK-2835,Damala Kotsonis,3373.143,285.663,11,306.64936363636366
KH-6330,Katharine Harms,3371.208,405.168,13,259.32369230769234
CA-2265,Christina Anderson,3364.638,391.398,7,480.6625714285714
MH-7440,Mark Haberlin,3357.7799999999997,780.5699999999999,8,419.72249999999997
RH-9600,Rob Haberlin,3340.4700000000003,892.62,8,417.55875000000003
CS-2175,Charles Sheldon,3340.098,1214.568,5,668.0196
SU-10665,Stephanie Ulpright,3331.134,564.6840000000001,6,555.189
HD-4785,Harold Dahlen,3325.6079999999997,828.048,7,475.0868571428571
JP-5460,Jennifer Patt,3294.018,439.488,10,329.4018
AH-210,Alan Hwang,3277.11,202.71,4,819.2775
TC-10980,Tamara Chand,3239.064,-114.57599999999998,8,404.883
JB-6045,Julia Barnett,3235.656,-529.584,10,323.5656
LH-7155,Logan Haushalter,3228.75,770.4599999999999,8,403.59375
RD-9810,Ross DeVincentis,3214.788,522.6179999999999,7,459.2554285714286
EM-4065,Erin Mull,3213.246,921.726,9,357.02733333333333
JK-5370,Jay Kimmel,3211.452,-263.44800000000004,6,535.2420000000001
RF-9345,Randy Ferguson,3208.026,816.576,5,641.6052
SC-10305,Sean Christensen,3207.18,-213.15,7,458.1685714285714
MZ-7515,Mary Zewe,3193.161,428.421,9,354.79566666666665
JC-5385,Jenna Caffey,3183.0750000000003,-782.235,9,353.675
RB-9435,Richard Bierner,3179.154,-1731.0960000000002,6,529.859
SC-10260,Scott Cohen,3166.518,-42.882000000000026,7,452.3597142857143
AB-150,Aimee Bixby,3143.88,862.1400000000001,4,785.97
EB-3705,Ed Braxton,3141.63,594.6,3,1047.21
CK-2325,Christine Kargatis,3125.295,531.195,8,390.661875
BW-1200,Ben Wallace,3105.816,784.326,4,776.454
TB-11400,Tom Boeckenhauer,3103.323,724.5930000000001,9,344.8136666666667
KF-6285,Karen Ferguson,3100.152,-591.1980000000001,9,344.46133333333336
AY-555,Andy Yotov,3096.42,440.46000000000004,11,281.4927272727273
SG-10470,Sheri Gordon,3086.67,867.66,3,1028.89
RO-9780,Rose O'Brian,3080.1059999999998,158.19600000000005,9,342.234
CR-2580,Clay Rozendal,3057.2639999999997,1127.964,5,611.4527999999999
RH-9495,Rick Hansen,3057.21,393.51,3,1019.07
DB-2910,Daniel Byrd,3051.18,874.95,8,381.3975
BF-1020,Barry Französisch,3006.996,-193.13399999999993,7,429.57085714285716
HG-4845,Harry Greene,2987.898,532.518,9,331.9886666666667
DG-3300,Deirdre Greer,2982.312,307.062,6,497.05199999999996
PO-8865,Patrick O'Donnell,2973.15,-80.52,6,495.52500000000003
SV-10785,Stewart Visinsky,2969.43,260.85,7,424.2042857142857
SJ-10125,Sanjit Jacobs,2961.189,364.629,9,329.02099999999996
KB-6315,Karl Braun,2957.715,365.77500000000003,11,268.8831818181818
LC-7140,Logan Currie,2954.43,470.88,6,492.405
ZD-11925,Zuschuss Donatelli,2951.226,478.416,9,327.914
SC-10725,Steven Cartwright,2944.494,191.21400000000003,7,420.642
FM-4215,Filia McAdams,2935.614,393.054,6,489.269
KM-6720,Kunst Miller,2928.654,1122.024,3,976.218
JS-5940,Joni Sundaresam,2927.3399999999997,38.73000000000001,13,225.17999999999998
BD-1620,Brian DeCherney,2919.597,535.917,11,265.4179090909091
JG-5115,Jack Garza,2907.678,-2083.902,9,323.07533333333333
JO-5145,Jack O'Briant,2904.714,764.3040000000001,6,484.11899999999997
CA-1965,Carol Adams,2883.141,-103.17900000000006,8,360.392625
NP-8670,Nora Paige,2871.87,294.06,6,478.645
AG-525,Andy Gerbode,2870.676,133.35599999999997,7,410.0965714285714
EM-3960,Eric Murdock,2855.874,712.074,8,356.98425
CM-2715,Craig Molinari,2838.264,294.95400000000006,7,405.46628571428573
EM-4095,Eudokia Martin,2833.56,79.82999999999998,9,314.84
HZ-4950,Henia Zydlo,2830.4159999999997,-261.95399999999995,6,471.73599999999993
DB-3615,Doug Bickford,2824.152,972.432,4,706.038
BN-1470,Brad Norvell,2823.852,576.012,7,403.40742857142857
LD-6855,Lela Donovan,2822.706,-326.454,8,352.83825
SG-10605,Speros Goranitis,2816.067,211.497,6,469.3445
Dl-3600,Dorris liebe,2809.056,128.766,10,280.9056
BT-1485,Brad Thomas,2803.974,-231.12600000000003,9,311.5526666666667
ND-8370,Natalie DeCherney,2790.234,650.004,6,465.039
PB-8805,Patrick Bzostek,2787.672,263.502,9,309.74133333333333
AG-270,Alejandro Grove,2779.806,450.57599999999996,8,347.47575
CL-2565,Clay Ludtke,2775.636,708.846,6,462.606
JD-5895,Jonathan Doherty,2770.4339999999997,296.244,6,461.739
FH-4365,Fred Hopkins,2751.348,507.37800000000004,9,305.70533333333333
NG-8355,Nat Gilpin,2746.47,979.74,7,392.3528571428571
JL-5505,Jeremy Lonsdale,2729.3399999999997,542.01,3,909.7799999999999
LS-6945,Linda Southworth,2726.034,18.65400000000001,12,227.1695
ND-8460,Neil Ducich,2722.98,971.4300000000001,10,272.298
DE-3255,Deanra Eno,2714.49,77.61,8,339.31125
EB-3975,Erica Bern,2713.62,377.19,9,301.5133333333333
NC-8340,Nat Carroll,2707.962,535.362,9,300.88466666666665
MK-8160,Mike Kennedy,2697.066,441.036,10,269.7066
LR-7035,Lisa Ryan,2677.98,283.44,9,297.55333333333334
LW-7125,Liz Willingham,2677.341,881.991,9,297.4823333333333
AC-660,Anna Chung,2676.09,726.87,4,669.0225
BO-1425,Bobby Odegard,2671.257,651.927,8,333.907125
CS-2460,Chuck Sachs,2671.227,141.83699999999996,8,333.903375
AP-915,Arthur Prichep,2668.08,717.51,5,533.616
JD-6015,Joy Daniels,2652.7799999999997,-575.0100000000001,8,331.59749999999997
AH-195,Alan Haines,2651.565,-751.155,9,294.61833333333334
AR-510,Andrew Roberts,2638.638,42.797999999999966,10,263.86379999999997
SF-10200,Sarah Foster,2633.3160000000003,-1384.404,8,329.16450000000003
EJ-4155,Eva Jacobs,2631.99,819.45,5,526.3979999999999
EH-4005,Erica Hernandez,2629.674,509.00399999999996,7,375.6677142857143
VM-21835,Vivian Mathis,2621.817,318.84430000000003,20,131.09085
BN-1515,Bradley Nguyen,2606.8019999999997,525.3720000000001,8,325.85024999999996
EM-4200,Evan Minnotte,2585.898,509.118,4,646.4745
JR-5670,Jim Radford,2585.034,425.574,6,430.839
KW-6570,Kelly Williams,2577.7200000000003,179.57999999999998,6,429.62000000000006
AJ-780,Anthony Jacobs,2570.994,-612.006,12,214.2495
BM-1650,Brian Moss,2537.1059999999998,458.676,8,317.13824999999997
EH-3945,Eric Hoffmann,2518.74,698.97,9,279.85999999999996
JK-6120,Julie Kriz,2513.07,299.7,6,418.845
JJ-5445,Jennifer Jackson,2490.204,-31.655999999999985,6,415.03400000000005
LC-6960,Lindsay Castell,2487.402,54.73199999999995,8,310.92525
MW-8220,Mitch Webber,2476.497,490.22700000000003,8,309.562125
SF-10965,Sylvia Foulston,2476.302,656.352,6,412.71700000000004
SL-10155,Sara Luxemburg,2451.7799999999997,655.74,14,175.12714285714284
DM-2955,Dario Medina,2437.407,100.70700000000001,9,270.82300000000004
JF-5295,Jason Fortune-,2433.942,-570.768,8,304.24275
EB-3930,Eric Barreto,2433.516,706.266,9,270.3906666666667
JM-5250,Janet Martin,2424.201,-488.019,5,484.8402
RL-9615,Rob Lucas,2420.226,366.84599999999995,8,302.52825
EB-4110,Eugene Barchas,2417.757,-391.953,10,241.7757
TR-11325,Toby Ritter,2395.716,669.876,4,598.929
NK-8490,Neil Knudson,2395.35,731.04,4,598.8375
AG-675,Anna Gayman,2368.131,242.27100000000007,10,236.8131
JH-5820,John Huston,2359.011,566.151,7,337.0015714285714
SK-9990,Sally Knutson,2358.858,655.458,7,336.9797142857143
TB-11055,Ted Butterfield,2355.138,533.058,3,785.0459999999999
SS-10410,Shahid Shariari,2348.46,318.63,10,234.846
SW-10755,Steven Ward,2346.906,499.026,7,335.2722857142857
DD-3570,Dorothy Dickinson,2331.4139999999998,439.884,8,291.42674999999997
MR-7545,Mathew Reese,2325.24,650.3100000000001,6,387.53999999999996
SC-10050,Sample Company A,2311.8540000000003,358.85400000000004,7,330.2648571428572
EC-4050,Erin Creighton,2301.315,407.715,7,328.75928571428574
AR-345,Alex Russell,2301.072,606.732,9,255.67466666666667
AC-615,Ann Chong,2298.432,-280.54799999999994,7,328.34742857142857
CS-2400,Christopher Schild,2293.17,706.98,5,458.634
DR-2880,Dan Reichenbach,2291.463,-128.247,8,286.432875
DR-2940,Daniel Raglin,2288.4,598.05,8,286.05
LO-7170,Lori Olson,2281.185,-530.9849999999999,7,325.88357142857143
JE-5745,Joel Eaton,2275.5,405.3,7,325.07142857142856
CM-2160,Charles McCrossin,2245.92,314.13,5,449.184
BM-1785,Bryan Mills,2244.342,475.932,9,249.37133333333335
AA-315,Alex Avila,2243.256,535.5659999999999,7,320.46514285714284
RM-9375,Raymond Messe,2239.446,523.896,7,319.92085714285713
AH-585,Angele Hood,2232.222,151.72199999999998,9,248.0246666666667
AZ-750,Annie Zypern,2231.277,-682.2030000000001,10,223.1277
JP-5520,Jeremy Pistek,2227.524,315.414,4,556.881
KH-6360,Katherine Hughes,2221.365,300.16499999999996,7,317.3378571428571
TC-11535,Tracy Collins,2214.9719999999998,-1355.658,4,553.7429999999999
DA-3450,Dianna Arnett,2212.05,528.24,4,553.0125
DB-3660,Duane Benoit,2207.712,150.462,3,735.904
SW-10455,Shaun Weien,2205.252,399.37199999999996,9,245.028
DM-3525,Don Miller,2191.266,652.146,6,365.211
KL-6555,Kelly Lampkin,2184.06,157.83,7,312.00857142857143
MN-7935,Michael Nguyen,2175.33,-124.97999999999999,6,362.555
JB-5400,Jennifer Braxton,2172.0299999999997,459.59999999999997,7,310.28999999999996
MP-8175,Mike Pelletier,2169.174,77.30400000000002,6,361.529
FO-4305,Frank Olsen,2158.446,456.63599999999997,10,215.84459999999999
AB-105,Adrian Barton,2156.4,-495.33,7,308.0571428571429
SR-10740,Steven Roelle,2154.12,291.27,4,538.53
BT-1440,Bobby Trafton,2132.565,-760.725,10,213.25650000000002
KM-6375,Katherine Murray,2124.699,256.629,5,424.9398
TS-11505,Tony Sayre,2123.946,-157.49400000000006,4,530.9865
NH-8610,Nicole Hansen,2121.522,207.85200000000003,6,353.587
KT-6480,Kean Thornton,2119.74,-461.76,7,302.82
DM-3015,Darrin Martin,2105.79,460.89,6,350.965
MG-7695,Maureen Gnade,2104.596,84.786,7,300.65657142857145
HF-4995,Herbert Flentye,2099.973,-178.25699999999998,8,262.496625
DP-3000,Darren Powers,2093.61,432.15,10,209.36100000000002
ME-7725,Max Engle,2083.875,349.785,11,189.4431818181818
JH-5985,Joseph Holt,2073.48,569.61,7,296.2114285714286
DB-3060,Dave Brooks,2070.258,336.738,8,258.78225
IM-5070,Irene Maddox,2064.066,-112.67399999999999,7,294.8665714285714
DH-3075,Dave Hallsten,2063.682,311.292,10,206.36819999999997
AA-480,Andrew Allen,2063.493,554.613,5,412.6986
TM-11490,Tony Molinari,2063.022,-877.548,8,257.87775
RA-9945,Ryan Akin,2044.587,217.76700000000002,9,227.17633333333333
AR-570,Anemone Ratner,2044.278,409.818,9,227.142
AM-360,Alice McCarthy,2035.827,229.37699999999998,6,339.3045
SC-10770,Stewart Carmichael,2033.208,-127.66199999999999,7,290.45828571428575
AR-825,Anthony Rawles,2028.9119999999998,289.542,7,289.8445714285714
NF-8475,Neil Französisch,2019.006,286.296,7,288.42942857142856
TS-11610,Troy Staebel,2011.14,105.42,5,402.228
PF-9165,Philip Fox,2007.642,422.532,7,286.806
JL-5850,John Lucas,2003.598,-634.002,4,500.8995
FM-4290,Frank Merwin,2002.71,409.71000000000004,8,250.33875
AS-630,Ann Steele,2000.01,-1103.31,11,181.8190909090909
PG-8895,Paul Gonzalez,1981.302,350.082,6,330.217
SB-10290,Sean Braxton,1975.404,-120.66599999999998,5,395.0808
AA-645,Anna Andreadi,1968.324,-608.346,11,178.93854545454545
RE-9405,Ricardo Emerson,1967.403,287.673,6,327.9005
TP-11415,Tom Prescott,1950.9479999999999,467.14799999999997,4,487.73699999999997
AW-840,Anthony Witt,1947.0,-228.42,7,278.14285714285717
KB-6240,Karen Bern,1945.32,517.53,7,277.90285714285716
JS-5685,Jim Sink,1944.06,502.44,5,388.812
SC-10440,Shaun Chance,1929.081,-533.439,4,482.27025
MA-7995,Michelle Arnett,1928.007,213.35699999999997,11,175.27336363636365
ES-4080,Erin Smith,1925.544,250.10399999999998,9,213.94933333333336
MM-8055,Michelle Moray,1924.911,-638.499,8,240.613875
CS-2250,Chris Selesnick,1917.624,391.674,4,479.406
MH-7785,Maya Herman,1914.834,285.504,9,212.75933333333333
TC-11475,Tony Chapman,1907.7540000000001,219.864,9,211.97266666666667
CM-2115,Chad McGuire,1907.3700000000001,277.53,3,635.7900000000001
SW-10245,Scot Wooten,1901.91,325.59,4,475.4775
EM-4140,Eugene Moren,1900.791,-58.869,6,316.7985
NR-8550,Nick Radford,1898.481,463.041,8,237.310125
LB-6735,Larry Blacks,1897.95,98.24999999999999,7,271.1357142857143
CS-2505,Cindy Stewart,1894.5,285.81,7,270.64285714285717
ES-4020,Erica Smith,1892.778,365.988,7,270.39685714285713
JJ-5760,Joel Jenkins,1890.126,93.396,6,315.021
BD-1320,Bill Donatelli,1885.05,213.06,6,314.175
PF-9120,Peter Fuller,1882.95,439.89,10,188.29500000000002
JB-6000,Joy Bell-,1881.006,-68.45399999999997,7,268.7151428571429
NP-8700,Nora Preis,1880.622,-234.138,6,313.437
TH-11115,Thea Hudgings,1870.17,490.35,6,311.695
LW-6990,Lindsay Williams,1869.771,151.581,11,169.97918181818181
BE-1410,Bobby Elias,1859.859,391.059,7,265.6941428571428
AG-765,Anthony Garverick,1859.5320000000002,-1075.278,8,232.44150000000002
BM-1140,Becky Martin,1857.69,43.71000000000001,6,309.615
TH-11100,Thea Hendricks,1856.19,364.71,4,464.0475
PG-8820,Patrick Gardner,1846.56,348.27000000000004,6,307.76
CB-2025,Cassandra Brandow,1840.8899999999999,307.56,5,368.178
RH-9510,Rick Huthwaite,1837.788,-136.332,7,262.54114285714286
LP-7080,Liz Pelletier,1831.338,-3.641999999999996,7,261.6197142857143
GW-4605,Giulietta Weimer,1830.789,264.339,8,228.848625
LC-6885,Lena Creighton,1828.086,-152.96399999999997,9,203.12066666666666
TT-11220,Thomas Thornton,1826.4,472.38,9,202.93333333333334
GB-4575,Giulietta Baptist,1821.912,12.251999999999995,6,303.652
CD-1920,Carlos Daly,1821.219,277.17900000000003,4,455.30475
RR-9315,Ralph Ritter,1820.85,534.6,4,455.2125
AH-690,Anna Häberlin,1817.898,-329.83200000000005,5,363.57959999999997
DN-3690,Duane Noonan,1815.954,-477.876,5,363.19079999999997
TB-11625,Trudy Brown,1810.752,-366.858,5,362.1504
PB-9105,Peter Bühler,1808.208,320.538,4,452.052
EB-3840,Ellis Ballard,1797.738,382.248,6,299.623
LB-6795,Laurel Beltran,1796.115,-212.14499999999998,8,224.514375
KH-6630,Ken Heidel,1795.866,300.306,5,359.1732
SC-10230,Scot Coram,1793.907,286.31699999999995,3,597.9689999999999
NS-8640,Noel Staavos,1771.437,-297.33299999999997,8,221.429625
AB-60,Adam Bellavance,1770.2279999999998,465.918,9,196.69199999999998
KN-6450,Kean Nguyen,1767.282,-255.378,8,220.91025
BP-1095,Bart Pistole,1759.668,384.828,6,293.27799999999996
JL-5235,Janet Lee,1751.712,359.742,4,437.928
DL-3315,Delfina Latchford,1746.87,533.31,6,291.145
PH-8790,Patricia Hirasaki,1746.8400000000001,353.54999999999995,8,218.35500000000002
JS-5880,John Stevenson,1745.997,-979.6529999999999,6,290.9995
